TABLE_NAME	COLUMN_NAME	DATA_TYPE	IS_NULLABLE	COLUMN_KEY	Parent_Table	Parent_Column
fee	UseDefaultFee	tinyint	NO			
fee	UseDefaultCov	tinyint	NO			
fee	CodeNum	bigint	NO	MUL		
fee	ClinicNum	bigint	NO	MUL		
fee	ProvNum	bigint	NO	MUL		
fee	SecUserNumEntry	bigint	NO	MUL		
fee	SecDateEntry	date	NO			
fee	SecDateTEdit	timestamp	NO			
fee	DateEffective	date	NO			
feesched	FeeSchedNum	bigint	NO	PRI		
feesched	Description	varchar	YES			
feesched	FeeSchedType	int	NO			
feesched	ItemOrder	int	NO			
feesched	IsHidden	tinyint	NO			
feesched	IsGlobal	tinyint	NO			
feesched	SecUserNumEntry	bigint	NO	MUL		
feesched	SecDateEntry	date	NO			
feesched	SecDateTEdit	timestamp	NO			
feeschedgroup	FeeSchedGroupNum	bigint	NO	PRI		
feeschedgroup	Description	varchar	NO			
feeschedgroup	FeeSchedNum	bigint	NO	MUL		
feeschedgroup	ClinicNums	varchar	NO			
feeschednote	FeeSchedNoteNum	bigint	NO	PRI		
feeschednote	FeeSchedNum	bigint	NO	MUL		
feeschednote	ClinicNums	text	NO			
feeschednote	Note	text	NO			
feeschednote	DateEntry	date	NO			
feeschednote	SecUserNumEntry	bigint	NO	MUL		
feeschednote	SecDateEntry	date	NO			
feeschednote	SecDateTEdit	timestamp	NO			
fhircontactpoint	FHIRContactPointNum	bigint	NO	PRI		
fhircontactpoint	FHIRSubscriptionNum	bigint	NO	MUL		
fhircontactpoint	ContactSystem	tinyint	NO			
fhircontactpoint	ContactValue	varchar	NO			
fhircontactpoint	ContactUse	tinyint	NO			
fhircontactpoint	ItemOrder	int	NO			
fhircontactpoint	DateStart	date	NO			
fhircontactpoint	DateEnd	date	NO			
fhirsubscription	FHIRSubscriptionNum	bigint	NO	PRI		
fhirsubscription	Criteria	varchar	NO			
fhirsubscription	Reason	varchar	NO			
fhirsubscription	SubStatus	tinyint	NO			
fhirsubscription	ErrorNote	text	NO			
fhirsubscription	ChannelType	tinyint	NO			
fhirsubscription	ChannelEndpoint	varchar	NO			
fhirsubscription	ChannelPayLoad	varchar	NO			
fhirsubscription	ChannelHeader	varchar	NO			
fhirsubscription	DateEnd	datetime	NO			
fhirsubscription	APIKeyHash	varchar	NO			
fielddeflink	FieldDefLinkNum	bigint	NO	PRI		
fielddeflink	FieldDefNum	bigint	NO	MUL		
fielddeflink	FieldDefType	tinyint	NO			
fielddeflink	FieldLocation	tinyint	NO			
formpat	FormPatNum	bigint	NO	PRI		
formpat	PatNum	bigint	NO	MUL		
formpat	FormDateTime	datetime	NO			
gradingscale	GradingScaleNum	bigint	NO	PRI		
gradingscale	Description	varchar	NO			
gradingscale	ScaleType	tinyint	NO			
gradingscaleitem	GradingScaleItemNum	bigint	NO	PRI		
gradingscaleitem	GradingScaleNum	bigint	NO	MUL		
gradingscaleitem	GradeShowing	varchar	NO			
gradingscaleitem	GradeNumber	float	NO			
gradingscaleitem	Description	varchar	NO			
grouppermission	GroupPermNum	bigint	NO	PRI		
grouppermission	NewerDate	date	NO			
grouppermission	NewerDays	int	NO			
grouppermission	UserGroupNum	bigint	NO	MUL		
grouppermission	PermType	smallint	NO			
grouppermission	FKey	bigint	NO	MUL		
guardian	GuardianNum	bigint	NO	PRI		
guardian	PatNumChild	bigint	NO	MUL		
guardian	PatNumGuardian	bigint	NO	MUL		
guardian	Relationship	tinyint	NO			
guardian	IsGuardian	tinyint	NO			
hcpcs	HcpcsNum	bigint	NO	PRI		
hcpcs	HcpcsCode	varchar	NO	MUL		
hcpcs	DescriptionShort	varchar	NO			
hieclinic	HieClinicNum	bigint	NO	PRI		
hieclinic	ClinicNum	bigint	NO	MUL		
hieclinic	SupportedCarrierFlags	tinyint	NO			
hieclinic	PathExportCCD	varchar	NO			
hieclinic	TimeOfDayExportCCD	bigint	NO	MUL		
hieclinic	IsEnabled	tinyint	NO			
hiequeue	HieQueueNum	bigint	NO	PRI		
hiequeue	PatNum	bigint	NO	MUL		
histappointment	HistApptNum	bigint	NO	PRI		
histappointment	HistUserNum	bigint	NO	MUL		
histappointment	HistDateTStamp	datetime	NO	MUL		
histappointment	HistApptAction	tinyint	NO			
histappointment	ApptSource	tinyint	NO			
histappointment	AptNum	bigint	NO	MUL		
histappointment	PatNum	bigint	NO	MUL		
histappointment	AptStatus	tinyint	NO			
histappointment	Pattern	varchar	NO			
histappointment	Confirmed	bigint	NO	MUL		
histappointment	TimeLocked	tinyint	NO			
histappointment	Op	bigint	NO	MUL		
histappointment	Note	text	NO			
histappointment	ProvNum	bigint	NO	MUL		
histappointment	ProvHyg	bigint	NO	MUL		
histappointment	AptDateTime	datetime	NO			
histappointment	NextAptNum	bigint	NO	MUL		
histappointment	UnschedStatus	bigint	NO	MUL		
histappointment	IsNewPatient	tinyint	NO			
histappointment	ProcDescript	varchar	NO			
histappointment	Assistant	bigint	NO	MUL		
histappointment	ClinicNum	bigint	NO	MUL		
histappointment	IsHygiene	tinyint	NO			
histappointment	DateTStamp	timestamp	NO			
histappointment	DateTimeArrived	datetime	NO			
histappointment	DateTimeSeated	datetime	NO			
histappointment	DateTimeDismissed	datetime	NO			
histappointment	InsPlan1	bigint	NO	MUL		
histappointment	InsPlan2	bigint	NO	MUL		
histappointment	DateTimeAskedToArrive	datetime	NO			
histappointment	ProcsColored	text	NO			
histappointment	ColorOverride	int	NO			
histappointment	AppointmentTypeNum	bigint	NO	MUL		
histappointment	SecUserNumEntry	bigint	NO	MUL		
histappointment	SecDateTEntry	datetime	NO			
histappointment	Priority	tinyint	NO			
histappointment	ProvBarText	varchar	NO			
histappointment	PatternSecondary	varchar	NO			
histappointment	SecurityHash	varchar	NO			
histappointment	ItemOrderPlanned	int	NO			
hl7def	HL7DefNum	bigint	NO	PRI		
hl7def	Description	varchar	NO			
hl7def	ModeTx	tinyint	NO			
hl7def	IncomingFolder	varchar	NO			
hl7def	OutgoingFolder	varchar	NO			
hl7def	IncomingPort	varchar	NO			
hl7def	OutgoingIpPort	varchar	NO			
hl7def	FieldSeparator	varchar	NO			
hl7def	ComponentSeparator	varchar	NO			
hl7def	SubcomponentSeparator	varchar	NO			
hl7def	RepetitionSeparator	varchar	NO			
hl7def	EscapeCharacter	varchar	NO			
hl7def	IsInternal	tinyint	NO			
hl7def	InternalType	varchar	NO			
hl7def	InternalTypeVersion	varchar	NO			
hl7def	IsEnabled	tinyint	NO			
hl7def	Note	text	NO			
hl7def	HL7Server	varchar	NO			
hl7def	HL7ServiceName	varchar	NO			
hl7def	ShowDemographics	tinyint	NO			
hl7def	ShowAppts	tinyint	NO			
hl7def	ShowAccount	tinyint	NO			
hl7def	IsQuadAsToothNum	tinyint	NO			
hl7def	LabResultImageCat	bigint	NO	MUL		
hl7def	SftpUsername	varchar	NO			
hl7def	SftpPassword	varchar	NO			
hl7def	SftpInSocket	varchar	NO			
hl7def	HasLongDCodes	tinyint	NO			
hl7def	IsProcApptEnforced	tinyint	NO			
hl7deffield	HL7DefFieldNum	bigint	NO	PRI		
hl7deffield	HL7DefSegmentNum	bigint	NO	MUL		
hl7deffield	OrdinalPos	int	NO			
hl7deffield	TableId	varchar	NO			
hl7deffield	DataType	varchar	NO			
hl7deffield	FieldName	varchar	NO			
hl7deffield	FixedText	text	NO			
hl7defmessage	HL7DefMessageNum	bigint	NO	PRI		
hl7defmessage	HL7DefNum	bigint	NO	MUL		
hl7defmessage	MessageType	varchar	NO			
hl7defmessage	EventType	varchar	NO			
hl7defmessage	InOrOut	tinyint	NO			
hl7defmessage	ItemOrder	int	NO			
hl7defmessage	Note	text	NO			
hl7defmessage	MessageStructure	varchar	NO			
hl7defsegment	HL7DefSegmentNum	bigint	NO	PRI		
hl7defsegment	HL7DefMessageNum	bigint	NO	MUL		
hl7defsegment	ItemOrder	int	NO			
hl7defsegment	CanRepeat	tinyint	NO			
hl7defsegment	IsOptional	tinyint	NO			
hl7defsegment	SegmentName	varchar	NO			
hl7defsegment	Note	text	NO			
hl7msg	HL7MsgNum	bigint	NO	PRI		
hl7msg	HL7Status	int	NO	MUL		
hl7msg	MsgText	mediumtext	YES	MUL		
hl7msg	AptNum	bigint	NO	MUL		
hl7msg	DateTStamp	timestamp	NO	MUL		
hl7msg	PatNum	bigint	NO	MUL		
hl7msg	Note	text	NO			
hl7procattach	HL7ProcAttachNum	bigint	NO	PRI		
hl7procattach	HL7MsgNum	bigint	NO	MUL		
hl7procattach	ProcNum	bigint	NO	MUL		
icd10	Icd10Num	bigint	NO	PRI		
icd10	Icd10Code	varchar	NO	MUL		
icd10	Description	varchar	NO			
icd10	IsCode	varchar	NO			
icd9	ICD9Num	bigint	NO	PRI		
icd9	ICD9Code	varchar	NO	MUL		
icd9	Description	varchar	NO			
icd9	DateTStamp	timestamp	NO			
imagedraw	ImageDrawNum	bigint	NO	PRI		
imagedraw	DocNum	bigint	NO	MUL		
imagedraw	MountNum	bigint	NO	MUL		
imagedraw	ColorDraw	int	NO			
imagedraw	ColorBack	int	NO			
imagedraw	DrawingSegment	text	NO			
imagedraw	DrawText	varchar	NO			
imagedraw	FontSize	float	NO			
imagedraw	DrawType	tinyint	NO			
imagedraw	ImageAnnotVendor	tinyint	NO			
imagedraw	Details	text	NO			
imagedraw	PearlLayer	tinyint	NO			
imagedraw	BetterDiagLayer	tinyint	NO			
imagingdevice	ImagingDeviceNum	bigint	NO	PRI		
imagingdevice	Description	varchar	NO			
imagingdevice	ComputerName	varchar	NO			
imagingdevice	DeviceType	tinyint	NO			
imagingdevice	TwainName	varchar	NO			
imagingdevice	ItemOrder	int	NO			
imagingdevice	ShowTwainUI	tinyint	NO			
insbluebook	InsBlueBookNum	bigint	NO	PRI		
insbluebook	ProcCodeNum	bigint	NO	MUL		
insbluebook	CarrierNum	bigint	NO	MUL		
insbluebook	PlanNum	bigint	NO	MUL		
insbluebook	GroupNum	varchar	NO			
insbluebook	InsPayAmt	double	NO			
insbluebook	AllowedOverride	double	NO			
insbluebook	DateTEntry	datetime	NO			
insbluebook	ProcNum	bigint	NO	MUL		
insbluebook	ProcDate	date	NO			
insbluebook	ClaimType	varchar	NO			
insbluebook	ClaimNum	bigint	NO	MUL		
insbluebooklog	InsBlueBookLogNum	bigint	NO	PRI		
insbluebooklog	ClaimProcNum	bigint	NO	MUL		
insbluebooklog	AllowedFee	double	NO			
insbluebooklog	DateTEntry	datetime	NO			
insbluebooklog	Description	text	NO			
insbluebookrule	InsBlueBookRuleNum	bigint	NO	PRI		
insbluebookrule	ItemOrder	smallint	NO			
insbluebookrule	RuleType	tinyint	NO			
insbluebookrule	LimitValue	int	NO			
insbluebookrule	LimitType	tinyint	NO			
inseditlog	InsEditLogNum	bigint	NO	PRI		
inseditlog	FKey	bigint	NO			
inseditlog	LogType	tinyint	NO	MUL		
inseditlog	FieldName	varchar	NO			
inseditlog	OldValue	varchar	NO			
inseditlog	NewValue	varchar	NO			
inseditlog	UserNum	bigint	NO	MUL		
inseditlog	DateTStamp	timestamp	NO			
inseditlog	ParentKey	bigint	NO	MUL		
inseditlog	Description	varchar	NO			
inseditpatlog	InsEditPatLogNum	bigint	NO	PRI		
inseditpatlog	FKey	bigint	NO	MUL		
inseditpatlog	LogType	tinyint	NO			
inseditpatlog	FieldName	varchar	NO			
inseditpatlog	OldValue	varchar	NO			
inseditpatlog	NewValue	varchar	NO			
inseditpatlog	UserNum	bigint	NO	MUL		
inseditpatlog	DateTStamp	timestamp	NO			
inseditpatlog	ParentKey	bigint	NO	MUL		
inseditpatlog	Description	varchar	NO			
insfilingcode	InsFilingCodeNum	bigint	NO	PRI		
insfilingcode	Descript	varchar	YES			
insfilingcode	EclaimCode	varchar	YES			
insfilingcode	ItemOrder	int	YES	MUL		
insfilingcode	GroupType	bigint	NO	MUL		
insfilingcode	ExcludeOtherCoverageOnPriClaims	tinyint	NO			
insfilingcodesubtype	InsFilingCodeSubtypeNum	bigint	NO	PRI		
insfilingcodesubtype	InsFilingCodeNum	bigint	NO	MUL		
insfilingcodesubtype	Descript	varchar	YES			
insplan	PlanNum	bigint	NO	PRI		
insplan	GroupName	varchar	YES			
insplan	GroupNum	varchar	YES			
insplan	PlanNote	text	NO			
insplan	FeeSched	bigint	NO	MUL		
insplan	PlanType	char	YES			
insplan	ClaimFormNum	bigint	NO			
insplan	UseAltCode	tinyint	NO			
insplan	ClaimsUseUCR	tinyint	NO			
insplan	CopayFeeSched	bigint	NO	MUL		
insplan	EmployerNum	bigint	NO			
insplan	CarrierNum	bigint	NO	MUL		
insplan	AllowedFeeSched	bigint	NO	MUL		
insplan	TrojanID	varchar	YES	MUL		
insplan	DivisionNo	varchar	YES			
insplan	IsMedical	tinyint	NO			
insplan	FilingCode	bigint	NO			
insplan	DentaideCardSequence	tinyint	NO			
insplan	ShowBaseUnits	tinyint	NO			
insplan	CodeSubstNone	tinyint	NO			
insplan	IsHidden	tinyint	NO			
insplan	MonthRenew	tinyint	NO			
insplan	FilingCodeSubtype	bigint	NO	MUL		
insplan	CanadianPlanFlag	varchar	NO			
insplan	CanadianDiagnosticCode	varchar	NO			
insplan	CanadianInstitutionCode	varchar	NO			
insplan	RxBIN	varchar	NO			
insplan	CobRule	tinyint	NO			
insplan	SopCode	varchar	NO			
insplan	SecUserNumEntry	bigint	NO	MUL		
insplan	SecDateEntry	date	NO			
insplan	SecDateTEdit	timestamp	NO			
insplan	HideFromVerifyList	tinyint	NO			
insplan	OrthoType	tinyint	NO			
insplan	OrthoAutoProcFreq	tinyint	NO			
insplan	OrthoAutoProcCodeNumOverride	bigint	NO	MUL		
insplan	OrthoAutoFeeBilled	double	NO			
insplan	OrthoAutoClaimDaysWait	int	NO			
insplan	BillingType	bigint	NO	MUL		
insplan	HasPpoSubstWriteoffs	tinyint	NO			
insplan	ExclusionFeeRule	tinyint	NO			
insplan	ManualFeeSchedNum	bigint	NO	MUL		
insplan	IsBlueBookEnabled	tinyint	NO			
insplan	InsPlansZeroWriteOffsOnAnnualMaxOverride	tinyint	NO			
insplan	InsPlansZeroWriteOffsOnFreqOrAgingOverride	tinyint	NO			
insplan	PerVisitPatAmount	double	NO			
insplan	PerVisitInsAmount	double	NO			
insplanpreference	InsPlanPrefNum	bigint	NO	PRI		
insplanpreference	PlanNum	bigint	NO	MUL		
insplanpreference	FKey	bigint	NO	MUL		
insplanpreference	FKeyType	tinyint	NO			
insplanpreference	ValueString	text	NO			
inssub	InsSubNum	bigint	NO	PRI		
inssub	PlanNum	bigint	NO	MUL		
inssub	Subscriber	bigint	NO	MUL		
inssub	DateEffective	date	NO			
inssub	DateTerm	date	NO			
inssub	ReleaseInfo	tinyint	NO			
inssub	AssignBen	tinyint	NO			
inssub	SubscriberID	varchar	NO			
inssub	BenefitNotes	text	NO			
inssub	SubscNote	text	NO			
inssub	SecUserNumEntry	bigint	NO	MUL		
inssub	SecDateEntry	date	NO			
inssub	SecDateTEdit	timestamp	NO			
installmentplan	InstallmentPlanNum	bigint	NO	PRI		
installmentplan	PatNum	bigint	NO	MUL		
installmentplan	DateAgreement	date	NO			
installmentplan	DateFirstPayment	date	NO			
installmentplan	MonthlyPayment	double	NO			
installmentplan	APR	float	NO			
installmentplan	Note	varchar	NO			
insverify	InsVerifyNum	bigint	NO	PRI		
insverify	DateLastVerified	date	NO			
insverify	UserNum	bigint	NO	MUL		
insverify	VerifyType	tinyint	NO	MUL		
insverify	FKey	bigint	NO	MUL		
insverify	DefNum	bigint	NO	MUL		
insverify	Note	text	NO			
insverify	DateLastAssigned	date	NO	MUL		
insverify	DateTimeEntry	datetime	NO	MUL		
insverify	HoursAvailableForVerification	double	NO			
insverify	SecDateTEdit	timestamp	NO	MUL		
insverify	SecurityHash	varchar	NO			
insverifyhist	InsVerifyHistNum	bigint	NO	PRI		
insverifyhist	InsVerifyNum	bigint	NO	MUL		
insverifyhist	DateLastVerified	date	NO			
insverifyhist	UserNum	bigint	NO	MUL		
insverifyhist	VerifyType	tinyint	NO			
insverifyhist	FKey	bigint	NO	MUL		
insverifyhist	DefNum	bigint	NO	MUL		
insverifyhist	Note	text	NO			
insverifyhist	DateLastAssigned	date	NO			
insverifyhist	DateTimeEntry	datetime	NO			
insverifyhist	HoursAvailableForVerification	double	NO			
insverifyhist	VerifyUserNum	bigint	NO	MUL		
insverifyhist	SecDateTEdit	timestamp	NO	MUL		
insverifyhist	SecurityHash	varchar	NO			
intervention	InterventionNum	bigint	NO	PRI		
intervention	PatNum	bigint	NO	MUL		
intervention	ProvNum	bigint	NO	MUL		
intervention	CodeValue	varchar	NO	MUL		
intervention	CodeSystem	varchar	NO			
intervention	Note	text	NO			
intervention	DateEntry	date	NO			
intervention	CodeSet	tinyint	NO			
intervention	IsPatDeclined	tinyint	NO			
journalentry	JournalEntryNum	bigint	NO	PRI		
journalentry	TransactionNum	bigint	NO	MUL		
journalentry	AccountNum	bigint	NO	MUL		
journalentry	DateDisplayed	date	NO			
journalentry	DebitAmt	double	NO			
journalentry	CreditAmt	double	NO			
journalentry	Memo	text	YES			
journalentry	Splits	text	YES			
journalentry	CheckNumber	varchar	YES			
journalentry	ReconcileNum	bigint	NO			
journalentry	SecUserNumEntry	bigint	NO	MUL		
journalentry	SecDateTEntry	datetime	NO			
journalentry	SecUserNumEdit	bigint	NO	MUL		
journalentry	SecDateTEdit	timestamp	NO			
labcase	LabCaseNum	bigint	NO	PRI		
labcase	PatNum	bigint	NO			
labcase	LaboratoryNum	bigint	NO			
labcase	AptNum	bigint	NO	MUL		
labcase	PlannedAptNum	bigint	NO			
labcase	DateTimeDue	datetime	NO			
labcase	DateTimeCreated	datetime	NO			
labcase	DateTimeSent	datetime	NO			
labcase	DateTimeRecd	datetime	NO			
labcase	DateTimeChecked	datetime	NO			
labcase	ProvNum	bigint	NO			
labcase	Instructions	text	YES			
labcase	LabFee	double	NO			
labcase	DateTStamp	timestamp	NO			
labcase	InvoiceNum	varchar	NO			
laboratory	LaboratoryNum	bigint	NO	PRI		
laboratory	Description	varchar	YES			
laboratory	Phone	varchar	YES			
laboratory	Notes	text	YES			
laboratory	Slip	bigint	NO			
laboratory	Address	varchar	NO			
laboratory	City	varchar	NO			
laboratory	State	varchar	NO			
laboratory	Zip	varchar	NO			
laboratory	Email	varchar	NO			
laboratory	WirelessPhone	varchar	NO			
laboratory	IsHidden	tinyint	NO			
labpanel	LabPanelNum	bigint	NO	PRI		
labpanel	PatNum	bigint	NO	MUL		
labpanel	RawMessage	text	NO			
labpanel	LabNameAddress	varchar	NO			
labpanel	DateTStamp	timestamp	NO			
labpanel	SpecimenCondition	varchar	NO			
labpanel	SpecimenSource	varchar	NO			
labpanel	ServiceId	varchar	NO			
labpanel	ServiceName	varchar	NO			
labpanel	MedicalOrderNum	bigint	NO	MUL		
labresult	LabResultNum	bigint	NO	PRI		
labresult	LabPanelNum	bigint	NO	MUL		
labresult	DateTimeTest	datetime	NO			
labresult	TestName	varchar	NO			
labresult	DateTStamp	timestamp	NO			
labresult	TestID	varchar	NO			
labresult	ObsValue	varchar	NO			
labresult	ObsUnits	varchar	NO			
labresult	ObsRange	varchar	NO			
labresult	AbnormalFlag	tinyint	NO			
labturnaround	LabTurnaroundNum	bigint	NO	PRI		
labturnaround	LaboratoryNum	bigint	NO			
labturnaround	Description	varchar	YES			
labturnaround	DaysPublished	smallint	NO			
labturnaround	DaysActual	smallint	NO			
language	LanguageNum	bigint	NO	PRI		
language	EnglishComments	text	YES			
language	ClassType	text	YES			
language	English	text	YES			
language	IsObsolete	tinyint	NO			
languageforeign	LanguageForeignNum	bigint	NO	PRI		
languageforeign	ClassType	text	YES			
languageforeign	English	text	YES			
languageforeign	Culture	varchar	YES			
languageforeign	Translation	text	YES			
languageforeign	Comments	text	YES			
languagepat	LanguagePatNum	bigint	NO	PRI		
languagepat	PrefName	varchar	NO	MUL		
languagepat	Language	varchar	NO			
languagepat	Translation	text	NO			
languagepat	EFormFieldDefNum	bigint	NO	MUL		
letter	LetterNum	bigint	NO	PRI		
letter	Description	varchar	YES			
letter	BodyText	text	YES			
lettermerge	LetterMergeNum	bigint	NO	PRI		
lettermerge	Description	varchar	YES			
lettermerge	TemplateName	varchar	YES			
lettermerge	DataFileName	varchar	YES			
lettermerge	Category	bigint	NO			
lettermerge	ImageFolder	bigint	NO			
lettermergefield	FieldNum	bigint	NO	PRI		
lettermergefield	LetterMergeNum	bigint	NO			
lettermergefield	FieldName	varchar	YES			
limitedbetafeature	LimitedBetaFeatureNum	bigint	NO	PRI		
limitedbetafeature	LimitedBetaFeatureTypeNum	bigint	NO	MUL		
limitedbetafeature	ClinicNum	bigint	NO	MUL		
limitedbetafeature	IsSignedUp	tinyint	NO			
loginattempt	LoginAttemptNum	bigint	NO	PRI		
loginattempt	UserName	varchar	NO	MUL		
loginattempt	LoginType	tinyint	NO			
loginattempt	DateTFail	datetime	NO			
loinc	LoincNum	bigint	NO	PRI		
loinc	LoincCode	varchar	NO	MUL		
loinc	Component	varchar	NO			
loinc	PropertyObserved	varchar	NO			
loinc	TimeAspct	varchar	NO			
loinc	SystemMeasured	varchar	NO			
loinc	ScaleType	varchar	NO			
loinc	MethodType	varchar	NO			
loinc	StatusOfCode	varchar	NO			
loinc	NameShort	varchar	NO			
loinc	ClassType	varchar	NO			
loinc	UnitsRequired	tinyint	NO			
loinc	OrderObs	varchar	NO			
loinc	HL7FieldSubfieldID	varchar	NO			
loinc	ExternalCopyrightNotice	text	NO			
loinc	NameLongCommon	varchar	NO			
loinc	UnitsUCUM	varchar	NO			
loinc	RankCommonTests	int	NO			
loinc	RankCommonOrders	int	NO			
medicalorder	MedicalOrderNum	bigint	NO	PRI		
medicalorder	MedOrderType	tinyint	NO			
medicalorder	PatNum	bigint	NO	MUL		
medicalorder	DateTimeOrder	datetime	NO			
medicalorder	Description	varchar	NO			
medicalorder	IsDiscontinued	tinyint	NO			
medicalorder	ProvNum	bigint	NO	MUL		
medication	MedicationNum	bigint	NO	PRI		
medication	MedName	varchar	YES			
medication	GenericNum	bigint	NO			
medication	Notes	text	YES			
medication	DateTStamp	timestamp	NO			
medication	RxCui	bigint	NO	MUL		
medication	IsHidden	tinyint	NO			
medicationpat	MedicationPatNum	bigint	NO	PRI		
medicationpat	PatNum	bigint	NO	MUL		
medicationpat	MedicationNum	bigint	NO			
medicationpat	PatNote	text	YES			
medicationpat	DateTStamp	timestamp	NO			
medicationpat	DateStart	date	NO			
medicationpat	DateStop	date	NO			
medicationpat	ProvNum	bigint	NO	MUL		
medicationpat	MedDescript	varchar	NO			
medicationpat	RxCui	bigint	NO	MUL		
medicationpat	ErxGuid	varchar	NO			
medicationpat	IsCpoe	tinyint	NO			
medlab	MedLabNum	bigint	NO	PRI		
medlab	SendingApp	varchar	NO			
medlab	SendingFacility	varchar	NO			
medlab	PatNum	bigint	NO	MUL		
medlab	ProvNum	bigint	NO	MUL		
medlab	PatIDLab	varchar	NO			
medlab	PatIDAlt	varchar	NO			
medlab	PatAge	varchar	NO			
medlab	PatAccountNum	varchar	NO			
medlab	PatFasting	tinyint	NO			
medlab	SpecimenID	varchar	NO			
medlab	SpecimenIDFiller	varchar	NO			
medlab	ObsTestID	varchar	NO			
medlab	ObsTestDescript	varchar	NO			
medlab	ObsTestLoinc	varchar	NO			
medlab	ObsTestLoincText	varchar	NO			
medlab	DateTimeCollected	datetime	NO			
medlab	TotalVolume	varchar	NO			
medlab	ActionCode	varchar	NO			
medlab	ClinicalInfo	varchar	NO			
medlab	DateTimeEntered	datetime	NO			
medlab	OrderingProvNPI	varchar	NO			
medlab	OrderingProvLocalID	varchar	NO			
medlab	OrderingProvLName	varchar	NO			
medlab	OrderingProvFName	varchar	NO			
medlab	SpecimenIDAlt	varchar	NO			
medlab	DateTimeReported	datetime	NO			
medlab	ResultStatus	varchar	NO			
medlab	ParentObsID	varchar	NO			
medlab	ParentObsTestID	varchar	NO			
medlab	NotePat	text	NO			
medlab	NoteLab	text	NO			
medlab	FileName	varchar	NO			
medlab	OriginalPIDSegment	text	NO			
medlabfacattach	MedLabFacAttachNum	bigint	NO	PRI		
medlabfacattach	MedLabNum	bigint	NO	MUL		
medlabfacattach	MedLabResultNum	bigint	NO	MUL		
medlabfacattach	MedLabFacilityNum	bigint	NO	MUL		
medlabfacility	MedLabFacilityNum	bigint	NO	PRI		
medlabfacility	FacilityName	varchar	NO			
medlabfacility	Address	varchar	NO			
medlabfacility	City	varchar	NO			
medlabfacility	State	varchar	NO			
medlabfacility	Zip	varchar	NO			
medlabfacility	Phone	varchar	NO			
medlabfacility	DirectorTitle	varchar	NO			
medlabfacility	DirectorLName	varchar	NO			
medlabfacility	DirectorFName	varchar	NO			
medlabresult	MedLabResultNum	bigint	NO	PRI		
medlabresult	MedLabNum	bigint	NO	MUL		
medlabresult	ObsID	varchar	NO			
medlabresult	ObsText	varchar	NO			
medlabresult	ObsLoinc	varchar	NO			
medlabresult	ObsLoincText	varchar	NO			
medlabresult	ObsIDSub	varchar	NO			
medlabresult	ObsValue	text	NO			
medlabresult	ObsSubType	varchar	NO			
medlabresult	ObsUnits	varchar	NO			
medlabresult	ReferenceRange	varchar	NO			
medlabresult	AbnormalFlag	varchar	NO			
medlabresult	ResultStatus	varchar	NO			
medlabresult	DateTimeObs	datetime	NO			
medlabresult	FacilityID	varchar	NO			
medlabresult	DocNum	bigint	NO	MUL		
medlabresult	Note	text	NO			
medlabspecimen	MedLabSpecimenNum	bigint	NO	PRI		
medlabspecimen	MedLabNum	bigint	NO	MUL		
medlabspecimen	SpecimenID	varchar	NO			
medlabspecimen	SpecimenDescript	varchar	NO			
medlabspecimen	DateTimeCollected	datetime	NO			
mobileappdevice	MobileAppDeviceNum	bigint	NO	PRI		
mobileappdevice	ClinicNum	bigint	NO	MUL		
mobileappdevice	DeviceName	varchar	NO			
mobileappdevice	UniqueID	varchar	NO			
mobileappdevice	IsEclipboardEnabled	tinyint	NO			
mobileappdevice	EclipboardLastAttempt	datetime	NO			
mobileappdevice	EclipboardLastLogin	datetime	NO			
mobileappdevice	PatNum	bigint	NO	MUL		
mobileappdevice	LastCheckInActivity	datetime	NO			
mobileappdevice	IsBYODDevice	tinyint	NO			
mobileappdevice	DevicePage	tinyint	NO			
mobileappdevice	UserNum	bigint	NO	MUL		
mobileappdevice	IsODTouchEnabled	tinyint	NO			
mobileappdevice	ODTouchLastLogin	datetime	NO			
mobileappdevice	ODTouchLastAttempt	datetime	NO			
mobilebrandingprofile	MobileBrandingProfileNum	bigint	NO	PRI		
mobilebrandingprofile	ClinicNum	bigint	NO	MUL		
mobilebrandingprofile	OfficeDescription	varchar	NO			
mobilebrandingprofile	LogoFilePath	varchar	NO			
mobilebrandingprofile	DateTStamp	timestamp	NO			
mobiledatabyte	MobileDataByteNum	bigint	NO	PRI		
mobiledatabyte	RawBase64Data	mediumtext	NO			
mobiledatabyte	RawBase64Code	mediumtext	NO	MUL		
mobiledatabyte	RawBase64Tag	mediumtext	NO			
mobiledatabyte	PatNum	bigint	NO	MUL		
mobiledatabyte	ActionType	tinyint	NO			
mobiledatabyte	DateTimeEntry	datetime	NO			
mobiledatabyte	DateTimeExpires	datetime	NO			
mobilenotification	MobileNotificationNum	bigint	NO	PRI		
mobilenotification	NotificationType	tinyint	NO			
mobilenotification	DeviceId	varchar	NO			
mobilenotification	PrimaryKeys	text	NO			
mobilenotification	Tags	text	NO			
mobilenotification	DateTimeEntry	datetime	NO			
mobilenotification	DateTimeExpires	datetime	NO			
mobilenotification	AppTarget	tinyint	NO			
mount	MountNum	bigint	NO	PRI		
mount	PatNum	bigint	NO	MUL		
mount	DocCategory	bigint	NO			
mount	DateCreated	datetime	NO			
mount	Description	varchar	NO			
mount	Note	text	NO			
